id,DC025,DC205,DC206,DC208,DC209,DC210,DC211,DC212,DC213,DC215,DC230a,DC230b,DC232,DC235,DC237,DC237a,DC237f,DC244,DC246,DC270a,DC109,DC201
33066,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
33067,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,11.0,Layak Minum
33068,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,21.0,Layak Minum
33069,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33071,1,16.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,12.0,Layak Minum
33072,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,3,11.0,Layak Minum
33073,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3,11.0,Layak Minum
33074,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,5,11.0,Layak Minum
33075,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,4,11.0,Layak Minum
33076,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
33077,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
33078,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33079,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
33080,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,35.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
33081,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,35.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
33082,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
33083,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,96.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,5,11.0,Layak Minum
33084,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2,11.0,Layak Minum
33085,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
33086,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4,11.0,Layak Minum
33087,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,5,11.0,Layak Minum
33088,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,2,11.0,Layak Minum
33089,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3,11.0,Layak Minum
33090,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,31.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
33091,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
33094,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33095,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,5,11.0,Layak Minum
33096,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
33098,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,1,11.0,Layak Minum
33100,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Layak Minum
33101,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
33102,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
33103,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33104,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
33105,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
33106,1,12.0,1.0,1.0,0.0,1.0,0.0,0.0,35.0,31.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1,11.0,Tidak Layak Minum
33107,1,16.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,12.0,Layak Minum
33108,1,12.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,12.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1,11.0,Layak Minum
33109,1,17.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1,21.0,Layak Minum
33110,1,17.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,21.0,Layak Minum
33111,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,32.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33112,1,16.0,1.0,0.0,0.0,1.0,0.0,0.0,11.0,31.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1,12.0,Layak Minum
33113,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
33115,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
33117,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
33118,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33119,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33120,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,5,11.0,Layak Minum
33121,1,12.0,1.0,1.0,0.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
33122,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
33123,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2,11.0,Layak Minum
33124,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
33125,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Layak Minum
33126,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
33127,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1,21.0,Tidak Layak Minum
33128,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
33129,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33130,1,21.0,1.0,1.0,0.0,0.0,0.0,0.0,35.0,12.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1,41.0,Layak Minum
33131,1,16.0,1.0,0.0,1.0,1.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1,12.0,Layak Minum
33132,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33133,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33134,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33135,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Layak Minum
33137,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2,11.0,Layak Minum
33139,1,17.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33140,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33141,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
33142,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33143,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1,21.0,Layak Minum
33145,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,1,11.0,Layak Minum
33146,1,12.0,1.0,1.0,1.0,1.0,0.0,0.0,33.0,31.0,3.0,0.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,1,11.0,Layak Minum
33147,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
33148,1,12.0,1.0,0.0,0.0,0.0,1.0,0.0,33.0,31.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,11.0,Layak Minum
33149,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33150,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
33151,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
33152,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,21.0,Layak Minum
33153,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,5,11.0,Layak Minum
33154,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
33155,1,17.0,1.0,1.0,1.0,1.0,1.0,0.0,11.0,31.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,21.0,Layak Minum
33156,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33157,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,35.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,4,11.0,Layak Minum
33158,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
33159,1,12.0,1.0,1.0,1.0,0.0,1.0,1.0,33.0,23.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
33160,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3,11.0,Layak Minum
33161,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
33162,1,12.0,1.0,1.0,1.0,0.0,0.0,0.0,35.0,31.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33163,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2,11.0,Layak Minum
33164,1,12.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33165,1,12.0,1.0,1.0,1.0,0.0,0.0,1.0,33.0,33.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
33166,1,17.0,1.0,0.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,21.0,Layak Minum
33167,1,17.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33168,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,2,11.0,Layak Minum
33169,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33170,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2,11.0,Layak Minum
33171,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
33172,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,3,11.0,Layak Minum
33173,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,34.0,32.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,4,11.0,Layak Minum
33174,1,12.0,1.0,1.0,0.0,1.0,0.0,0.0,34.0,32.0,2.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33175,1,12.0,1.0,1.0,1.0,1.0,1.0,1.0,33.0,31.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,0.0,1.0,5,11.0,Layak Minum
33176,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33177,1,17.0,1.0,0.0,0.0,0.0,0.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1,21.0,Layak Minum
33178,1,31.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,1,51.0,Layak Minum
33179,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
33180,1,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
33182,1,12.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33184,1,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,11.0,Layak Minum
33185,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,11.0,Layak Minum
33187,1,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
33188,1,31.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
33190,1,31.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,51.0,Layak Minum
33191,1,31.0,1.0,0.0,0.0,1.0,0.0,0.0,21.0,31.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
33192,1,17.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,12.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1,21.0,Layak Minum
33193,1,31.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
33194,1,17.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,21.0,Layak Minum
33195,1,31.0,0.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
33196,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
33197,1,31.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,1,31.0,Layak Minum
33198,1,17.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Layak Minum
33199,1,17.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,21.0,Layak Minum
33200,1,31.0,1.0,1.0,0.0,1.0,0.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1,31.0,Layak Minum
33203,2,17.0,1.0,0.0,0.0,0.0,0.0,0.0,21.0,31.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,21.0,Layak Minum
33204,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,2,11.0,Layak Minum
33205,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,36.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
33207,2,16.0,1.0,1.0,0.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2,12.0,Layak Minum
33208,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
33209,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
33210,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,31.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2,11.0,Layak Minum
33211,2,12.0,1.0,0.0,0.0,0.0,1.0,0.0,21.0,31.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3,11.0,Layak Minum
33212,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
33214,2,31.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,21.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2,51.0,Layak Minum
33218,2,31.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,2,51.0,Layak Minum
33219,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
33221,2,31.0,1.0,0.0,0.0,1.0,1.0,0.0,21.0,12.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1,31.0,Layak Minum
33224,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,23.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,3,11.0,Layak Minum
33226,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
33227,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,3,11.0,Layak Minum
33228,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
33230,2,16.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,12.0,Layak Minum
33232,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2,11.0,Layak Minum
33233,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
33234,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,35.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,4,11.0,Layak Minum
33235,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,11.0,Layak Minum
33237,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
33238,2,17.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,12.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,1,21.0,Layak Minum
33239,2,12.0,1.0,1.0,1.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
33240,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,5,11.0,Layak Minum
33241,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,33.0,35.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,3,11.0,Layak Minum
33242,2,12.0,1.0,1.0,0.0,0.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,3,11.0,Layak Minum
33243,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,33.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
33244,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
33245,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,3,11.0,Layak Minum
33246,2,12.0,1.0,1.0,1.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,4,11.0,Layak Minum
33248,2,12.0,1.0,1.0,0.0,1.0,1.0,0.0,21.0,31.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2,11.0,Layak Minum
