DC024,DC205,DC214,DC220,DC235,DC109,DC142a,DC201
81.0,16.0,34.0,37.0,1.935663351222716,12.0,48.0,1.0
81.0,31.0,36.0,43.0,2.501860063428514,32.0,40.0,1.0
81.0,12.0,34.0,56.0,1.0,11.0,18.0,1.0
81.0,12.0,35.0,38.0,2.083038109606511,11.0,100.0,1.0
81.0,12.0,34.0,48.0,1.9049441476139308,11.0,128.0,1.0
81.0,12.0,35.0,43.0,1.8873114278877985,11.0,140.0,1.0
81.0,12.0,34.0,62.0,2.290746318871961,11.0,50.0,1.0
81.0,12.0,34.0,32.0,1.7627748181021357,11.0,84.0,1.0
81.0,12.0,34.0,36.0,3.0,11.0,35.0,1.0
81.0,17.0,36.0,76.0,2.3831077890033305,21.0,100.0,1.0
81.0,12.0,34.0,45.0,1.674788140074229,11.0,998.0,1.0
81.0,12.0,34.0,36.0,1.8738960878632724,11.0,40.0,1.0
81.0,12.0,34.0,39.0,2.061573423256349,11.0,135.0,1.0
81.0,12.0,35.0,51.0,1.7867060109403805,11.0,169.0,1.0
81.0,12.0,34.0,32.0,2.25953109372572,11.0,21.0,1.0
81.0,12.0,34.0,68.0,2.1471206553832154,11.0,56.0,1.0
81.0,12.0,35.0,44.0,1.880179036522323,11.0,140.0,1.0
81.0,12.0,36.0,43.0,2.285027853161505,11.0,35.0,1.0
81.0,12.0,35.0,43.0,1.640546737258902,11.0,240.0,1.0
81.0,17.0,24.0,36.0,2.3366164093804693,21.0,30.0,1.0
81.0,12.0,34.0,35.0,2.00782616362538,11.0,56.0,1.0
81.0,12.0,35.0,43.0,1.7665303476638492,11.0,998.0,1.0
81.0,17.0,34.0,29.0,2.311605605045619,21.0,20.0,1.0
81.0,12.0,34.0,42.0,2.081029860005548,11.0,24.0,1.0
81.0,16.0,24.0,29.0,1.0,12.0,12.0,1.0
81.0,12.0,35.0,35.0,2.0300649227763383,11.0,32.0,1.0
81.0,12.0,34.0,33.0,1.819474777229812,11.0,50.0,1.0
81.0,12.0,34.0,49.0,2.0,11.0,60.0,1.0
81.0,12.0,34.0,59.0,2.07377400328519,11.0,21.0,1.0
81.0,17.0,34.0,54.0,2.276614145490463,21.0,79.0,1.0
81.0,12.0,21.0,69.0,2.2186648783208525,11.0,80.0,1.0
81.0,12.0,34.0,59.0,1.9598744896593,11.0,80.0,1.0
81.0,12.0,35.0,60.0,2.0427494442067715,11.0,998.0,1.0
81.0,17.0,12.0,53.0,3.0,21.0,35.0,1.0
81.0,12.0,34.0,43.0,2.034523151671393,11.0,48.0,1.0
81.0,12.0,34.0,42.0,2.0793841619077864,11.0,70.0,1.0
81.0,12.0,35.0,48.0,1.9544422536726136,11.0,998.0,1.0
81.0,12.0,34.0,40.0,1.92103849600023,11.0,18.0,1.0
81.0,12.0,34.0,38.0,2.001607937523253,11.0,20.0,1.0
81.0,12.0,34.0,33.0,1.934494997526002,11.0,195.0,1.0
81.0,12.0,34.0,52.0,2.2212046287762424,11.0,120.0,1.0
81.0,12.0,34.0,60.0,1.9275936661477255,11.0,120.0,1.0
81.0,12.0,35.0,60.0,1.8608946112000373,11.0,200.0,1.0
81.0,12.0,34.0,56.0,2.1257101696441048,11.0,84.0,1.0
81.0,12.0,35.0,36.0,1.917766977986815,11.0,80.0,1.0
81.0,17.0,36.0,35.0,3.0,21.0,12.0,1.0
81.0,17.0,24.0,25.0,2.2412531186940683,21.0,12.0,1.0
81.0,17.0,36.0,28.0,2.14290211286905,21.0,12.0,1.0
81.0,17.0,36.0,68.0,2.1168722833393505,21.0,9.0,1.0
81.0,17.0,34.0,34.0,2.087529779304411,21.0,12.0,1.0
81.0,17.0,12.0,36.0,2.0,21.0,32.0,1.0
81.0,17.0,24.0,27.0,2.225561863830704,21.0,24.0,1.0
81.0,17.0,24.0,49.0,2.260249422028702,21.0,12.0,1.0
81.0,31.0,34.0,51.0,2.0,32.0,42.0,0.0
81.0,31.0,34.0,46.0,3.0,31.0,42.0,1.0
81.0,31.0,34.0,51.0,3.0,32.0,84.0,0.0
81.0,12.0,34.0,42.0,2.0,11.0,48.0,1.0
81.0,31.0,34.0,42.0,2.0,32.0,30.0,1.0
81.0,31.0,34.0,51.0,1.0,32.0,42.0,0.0
81.0,12.0,34.0,48.0,3.0,11.0,56.0,0.0
81.0,31.0,34.0,41.0,2.4889237725642874,32.0,48.0,1.0
81.0,17.0,24.0,55.0,1.0,21.0,56.0,1.0
81.0,16.0,24.0,52.0,1.0,12.0,30.0,1.0
81.0,31.0,12.0,72.0,3.0,51.0,42.0,0.0
81.0,31.0,34.0,55.0,3.0,32.0,42.0,1.0
81.0,12.0,34.0,61.0,3.0,11.0,36.0,0.0
81.0,12.0,34.0,41.0,3.0,11.0,48.0,1.0
81.0,31.0,34.0,39.0,3.0,51.0,36.0,1.0
81.0,12.0,34.0,45.0,1.0,11.0,100.0,1.0
81.0,31.0,34.0,39.0,3.0,51.0,35.0,1.0
81.0,12.0,34.0,36.0,3.0,11.0,56.0,0.0
81.0,31.0,34.0,37.0,3.0,32.0,56.0,0.0
81.0,31.0,32.0,43.0,2.0,32.0,54.0,1.0
81.0,12.0,34.0,47.0,3.0,11.0,49.0,1.0
81.0,12.0,34.0,43.0,3.0,11.0,56.0,1.0
81.0,17.0,34.0,48.0,2.0,21.0,55.0,1.0
81.0,12.0,32.0,50.0,3.0,11.0,84.0,1.0
81.0,17.0,34.0,51.0,2.0,21.0,56.0,1.0
81.0,31.0,34.0,50.0,1.0,32.0,56.0,0.0
81.0,12.0,24.0,41.0,2.0,11.0,35.0,1.0
81.0,17.0,34.0,34.0,2.0,21.0,42.0,1.0
81.0,12.0,34.0,51.0,1.0,11.0,46.0,1.0
81.0,12.0,34.0,66.0,2.0,11.0,100.0,1.0
81.0,12.0,32.0,53.0,2.0,11.0,36.0,1.0
81.0,12.0,34.0,41.0,3.0,11.0,54.0,0.0
81.0,31.0,34.0,35.0,2.6198955099094894,32.0,18.0,1.0
81.0,31.0,24.0,38.0,3.0,51.0,30.0,0.0
81.0,12.0,24.0,40.0,1.0,11.0,20.0,1.0
81.0,31.0,34.0,47.0,3.0,51.0,42.0,1.0
81.0,12.0,34.0,51.0,3.0,11.0,42.0,1.0
81.0,12.0,34.0,43.0,2.0,11.0,70.0,1.0
81.0,12.0,34.0,39.0,3.0,11.0,34.0,0.0
81.0,17.0,34.0,45.0,3.0,21.0,60.0,0.0
81.0,12.0,36.0,32.0,1.0,11.0,15.0,1.0
81.0,12.0,34.0,46.0,2.232649119331069,11.0,72.0,1.0
81.0,12.0,34.0,62.0,3.0,11.0,40.0,1.0
81.0,17.0,34.0,66.0,3.0,21.0,35.0,1.0
81.0,31.0,34.0,67.0,3.0,32.0,35.0,1.0
81.0,12.0,34.0,64.0,2.0,11.0,35.0,1.0
81.0,12.0,34.0,58.0,3.0,11.0,48.0,1.0
81.0,12.0,34.0,46.0,3.0,11.0,45.0,1.0
81.0,31.0,34.0,45.0,2.0,32.0,998.0,1.0
81.0,12.0,34.0,53.0,2.0,11.0,239.0,1.0
81.0,12.0,34.0,50.0,3.0,11.0,48.0,1.0
81.0,31.0,34.0,39.0,3.0,32.0,35.0,1.0
81.0,12.0,34.0,64.0,2.0,11.0,35.0,1.0
81.0,12.0,34.0,53.0,2.0,11.0,48.0,1.0
81.0,12.0,34.0,70.0,3.0,11.0,60.0,1.0
81.0,12.0,34.0,44.0,1.0,11.0,90.0,1.0
81.0,12.0,34.0,30.0,2.0,11.0,35.0,1.0
81.0,12.0,34.0,61.0,2.0,11.0,63.0,1.0
81.0,12.0,34.0,45.0,3.0,11.0,40.0,1.0
81.0,12.0,12.0,30.0,3.0,11.0,35.0,1.0
81.0,31.0,34.0,72.0,2.0,51.0,35.0,1.0
81.0,16.0,34.0,49.0,3.0,12.0,42.0,1.0
81.0,12.0,34.0,49.0,2.0,11.0,66.0,1.0
81.0,12.0,34.0,71.0,2.0,11.0,80.0,1.0
81.0,12.0,35.0,70.0,1.645910032239586,11.0,256.0,1.0
81.0,12.0,35.0,29.0,2.1120509619505192,11.0,40.0,1.0
81.0,12.0,35.0,41.0,2.173439407986717,11.0,54.0,1.0
81.0,12.0,35.0,46.0,1.9355469689571567,11.0,72.0,1.0
81.0,17.0,35.0,67.0,2.186528251710733,21.0,48.0,1.0
81.0,12.0,35.0,57.0,1.96642634599723,11.0,54.0,1.0
81.0,12.0,35.0,48.0,1.8425566413015304,11.0,120.0,1.0
81.0,12.0,35.0,49.0,2.269278362146271,11.0,63.0,1.0
81.0,12.0,35.0,40.0,2.018696603644937,11.0,72.0,1.0
81.0,12.0,35.0,56.0,2.014676744063973,11.0,60.0,1.0
81.0,12.0,35.0,36.0,1.9049607512852629,11.0,120.0,1.0
81.0,12.0,35.0,76.0,1.8751756236947168,11.0,72.0,1.0
81.0,12.0,32.0,68.0,2.1511099629797887,11.0,90.0,1.0
81.0,12.0,32.0,49.0,1.0,11.0,72.0,1.0
81.0,31.0,32.0,70.0,2.1782045980876408,32.0,70.0,1.0
81.0,12.0,35.0,64.0,1.962489265086233,11.0,63.0,1.0
81.0,12.0,34.0,61.0,1.8229253057729813,11.0,71.0,1.0
81.0,12.0,35.0,61.0,1.9366567711378169,11.0,98.0,1.0
81.0,17.0,35.0,31.0,2.239079267853889,21.0,9.0,1.0
81.0,12.0,36.0,35.0,2.067658055783103,11.0,63.0,1.0
81.0,12.0,32.0,54.0,2.0751437371155674,11.0,50.0,1.0
81.0,12.0,36.0,47.0,2.406663668427387,11.0,35.0,1.0
81.0,12.0,35.0,28.0,1.8699898615814563,11.0,98.0,1.0
81.0,12.0,35.0,43.0,1.8681770933482889,11.0,80.0,1.0
81.0,12.0,35.0,79.0,1.8307280858085253,11.0,150.0,1.0
81.0,12.0,32.0,43.0,2.129522865969097,11.0,36.0,1.0
81.0,12.0,35.0,45.0,1.91659782295966,11.0,60.0,1.0
81.0,16.0,35.0,35.0,1.9932330026459977,12.0,91.0,1.0
81.0,12.0,35.0,49.0,1.806100410440799,11.0,72.0,1.0
81.0,12.0,35.0,54.0,1.7550442003888378,11.0,48.0,1.0
81.0,12.0,35.0,58.0,1.7510901416339109,11.0,84.0,1.0
81.0,16.0,35.0,54.0,1.9496962447241968,12.0,72.0,1.0
81.0,12.0,35.0,60.0,1.88990237532042,11.0,42.0,1.0
81.0,12.0,32.0,55.0,1.7639961526324168,11.0,110.0,1.0
81.0,12.0,35.0,52.0,2.1674995231773098,11.0,24.0,1.0
81.0,12.0,35.0,39.0,2.0574827894465875,11.0,21.0,1.0
81.0,12.0,35.0,32.0,1.795856938502294,11.0,84.0,1.0
81.0,12.0,32.0,35.0,1.933553636314916,11.0,42.0,1.0
81.0,12.0,35.0,68.0,1.8413851701177453,11.0,168.0,1.0
81.0,12.0,35.0,57.0,1.8314922601901893,11.0,237.0,1.0
81.0,12.0,35.0,50.0,1.8890114324316436,11.0,54.0,1.0
81.0,12.0,35.0,29.0,1.8471777458153824,11.0,70.0,1.0
81.0,12.0,34.0,36.0,2.0060430998351784,11.0,70.0,1.0
81.0,12.0,35.0,32.0,2.129067906070441,11.0,56.0,1.0
81.0,12.0,35.0,52.0,1.7021528706319646,11.0,150.0,1.0
81.0,12.0,32.0,49.0,1.0,11.0,56.0,1.0
81.0,12.0,35.0,57.0,1.0,11.0,416.0,1.0
81.0,12.0,23.0,45.0,3.0,11.0,42.0,1.0
81.0,17.0,34.0,37.0,3.0,21.0,96.0,1.0
81.0,12.0,35.0,53.0,3.0,11.0,36.0,1.0
81.0,12.0,35.0,43.0,3.0,11.0,84.0,1.0
81.0,12.0,35.0,71.0,1.0,11.0,42.0,1.0
81.0,12.0,35.0,60.0,2.0,11.0,165.0,1.0
81.0,12.0,35.0,74.0,2.0,11.0,90.0,1.0
81.0,17.0,32.0,60.0,3.0,21.0,42.0,1.0
81.0,17.0,35.0,49.0,2.0,21.0,63.0,1.0
81.0,12.0,35.0,31.0,3.0,11.0,35.0,0.0
81.0,12.0,35.0,67.0,3.0,11.0,135.0,1.0
81.0,12.0,35.0,57.0,3.0,11.0,88.0,1.0
81.0,12.0,35.0,83.0,3.0,11.0,48.0,1.0
81.0,12.0,35.0,54.0,3.0,11.0,48.0,1.0
81.0,12.0,35.0,79.0,3.0,11.0,99.0,1.0
81.0,12.0,23.0,54.0,3.0,11.0,48.0,1.0
81.0,12.0,32.0,74.0,2.0,11.0,24.0,1.0
81.0,12.0,35.0,66.0,2.0,11.0,63.0,1.0
81.0,12.0,32.0,55.0,3.0,11.0,56.0,1.0
81.0,17.0,36.0,63.0,3.0,21.0,42.0,1.0
81.0,12.0,35.0,55.0,2.0,11.0,54.0,1.0
81.0,12.0,35.0,40.0,3.0,11.0,998.0,1.0
81.0,12.0,35.0,43.0,2.0,11.0,126.0,1.0
81.0,12.0,35.0,42.0,3.0,11.0,60.0,1.0
81.0,17.0,35.0,70.0,3.0,21.0,70.0,1.0
81.0,17.0,35.0,46.0,3.0,21.0,60.0,1.0
81.0,12.0,34.0,43.0,3.0,11.0,42.0,1.0
81.0,12.0,34.0,41.0,3.0,11.0,108.0,1.0
81.0,12.0,23.0,40.0,3.0,11.0,99.0,1.0
81.0,12.0,32.0,52.0,2.0,11.0,72.0,1.0
81.0,12.0,35.0,54.0,2.0,11.0,108.0,1.0
81.0,17.0,32.0,60.0,2.0,21.0,24.0,1.0
81.0,12.0,35.0,61.0,2.0,11.0,54.0,1.0
81.0,12.0,34.0,34.0,3.0,11.0,80.0,1.0
81.0,12.0,35.0,56.0,3.0,11.0,63.0,1.0
81.0,12.0,21.0,51.0,2.0,11.0,35.0,1.0
81.0,12.0,32.0,35.0,2.0,11.0,48.0,1.0
81.0,12.0,35.0,74.0,3.0,11.0,998.0,1.0
81.0,12.0,34.0,66.0,2.0,11.0,112.0,1.0
81.0,17.0,34.0,31.0,3.0,21.0,998.0,1.0
81.0,12.0,34.0,52.0,2.0278932257369684,11.0,998.0,1.0
81.0,12.0,32.0,64.0,2.0,11.0,54.0,1.0
81.0,12.0,35.0,59.0,2.048730675509886,11.0,48.0,1.0
81.0,12.0,21.0,64.0,2.075054019344373,11.0,54.0,1.0
81.0,12.0,35.0,65.0,1.8122736520663008,11.0,56.0,1.0
81.0,12.0,21.0,28.0,2.1013458736203576,11.0,120.0,1.0
81.0,12.0,35.0,60.0,2.186514002512279,11.0,63.0,1.0
81.0,12.0,32.0,29.0,2.293968110832134,11.0,63.0,1.0
81.0,12.0,32.0,41.0,3.0,11.0,84.0,1.0
81.0,12.0,32.0,59.0,2.240475224300952,11.0,63.0,1.0
81.0,12.0,35.0,49.0,2.094753435944446,11.0,48.0,1.0
81.0,12.0,35.0,59.0,2.292532916006927,11.0,77.0,1.0
81.0,12.0,35.0,64.0,1.7647490569164552,11.0,72.0,1.0
81.0,12.0,32.0,57.0,2.1334530559830127,11.0,84.0,1.0
81.0,12.0,35.0,47.0,1.9392975234956564,11.0,63.0,1.0
81.0,12.0,32.0,52.0,2.287077443825077,11.0,36.0,1.0
81.0,12.0,34.0,64.0,2.0445901471928765,11.0,90.0,1.0
81.0,17.0,35.0,54.0,2.149405296307433,21.0,48.0,1.0
81.0,12.0,36.0,39.0,2.1295940655449064,11.0,30.0,1.0
81.0,12.0,32.0,59.0,1.0,11.0,100.0,1.0
81.0,12.0,35.0,58.0,1.6848484646208015,11.0,210.0,1.0
81.0,12.0,35.0,51.0,3.0,11.0,63.0,1.0
81.0,12.0,35.0,40.0,3.0,11.0,42.0,1.0
81.0,12.0,35.0,70.0,2.0,11.0,96.0,1.0
81.0,12.0,34.0,55.0,3.0,11.0,70.0,1.0
81.0,12.0,35.0,70.0,3.0,11.0,54.0,1.0
81.0,12.0,32.0,56.0,3.0,11.0,56.0,1.0
81.0,12.0,35.0,32.0,3.0,11.0,144.0,1.0
81.0,12.0,34.0,74.0,1.0,11.0,83.0,1.0
81.0,12.0,32.0,50.0,2.0,11.0,70.0,1.0
81.0,31.0,35.0,90.0,3.0,51.0,48.0,0.0
81.0,12.0,32.0,31.0,1.0,11.0,42.0,1.0
81.0,12.0,34.0,54.0,3.0,11.0,72.0,1.0
81.0,12.0,35.0,58.0,2.4212571281483024,11.0,77.0,1.0
81.0,12.0,32.0,48.0,1.0,11.0,70.0,1.0
81.0,31.0,32.0,46.0,3.0,32.0,54.0,1.0
81.0,12.0,32.0,51.0,2.0,11.0,28.0,1.0
81.0,17.0,36.0,50.0,2.0,21.0,20.0,1.0
81.0,12.0,32.0,34.0,3.0,11.0,54.0,1.0
81.0,12.0,35.0,37.0,2.0,11.0,60.0,1.0
81.0,12.0,32.0,55.0,1.0,11.0,54.0,1.0
81.0,31.0,23.0,68.0,2.0,32.0,42.0,1.0
81.0,12.0,35.0,59.0,1.0,11.0,133.0,1.0
81.0,12.0,35.0,34.0,1.0,11.0,24.0,1.0
81.0,17.0,35.0,34.0,1.0,21.0,54.0,1.0
81.0,12.0,35.0,40.0,1.0,11.0,32.0,1.0
81.0,12.0,35.0,57.0,1.0,11.0,35.0,1.0
81.0,12.0,35.0,80.0,1.0,11.0,56.0,1.0
81.0,31.0,35.0,57.0,3.0,32.0,50.0,1.0
81.0,17.0,23.0,32.0,3.0,21.0,22.0,1.0
81.0,16.0,12.0,51.0,3.0,12.0,30.0,1.0
81.0,12.0,35.0,34.0,3.0,11.0,24.0,1.0
81.0,31.0,35.0,57.0,2.0,32.0,35.0,1.0
81.0,17.0,35.0,39.0,3.0,21.0,35.0,1.0
81.0,16.0,35.0,37.0,3.0,12.0,72.0,1.0
81.0,12.0,32.0,85.0,3.0,11.0,240.0,1.0
81.0,16.535931370424812,34.0,52.0,1.0,18.17121024830885,42.0,1.0
81.0,31.0,36.0,29.0,3.0,31.0,30.0,1.0
81.0,31.0,35.0,51.0,2.0,31.0,84.0,1.0
81.0,12.0,32.0,66.0,3.0,11.0,54.0,1.0
81.0,12.0,32.0,55.0,3.0,11.0,56.0,1.0
81.0,12.0,32.0,36.0,3.0,11.0,42.0,1.0
81.0,12.0,32.0,45.0,3.0,11.0,84.0,1.0
81.0,31.0,34.0,35.0,3.0,31.0,70.0,1.0
81.0,12.0,34.0,76.0,3.0,11.0,56.0,1.0
81.0,12.0,21.0,53.0,3.0,11.0,128.0,1.0
81.0,12.0,34.0,53.0,2.1261556193982907,11.0,102.0,1.0
81.0,12.0,32.0,71.0,3.0,11.0,45.0,1.0
81.0,12.0,12.0,48.0,3.0,11.0,42.0,1.0
81.0,17.0,12.0,59.0,3.0,21.0,42.0,1.0
81.0,17.0,12.0,31.0,2.631889160708774,21.0,30.0,1.0
81.0,12.0,34.0,46.0,3.0,11.0,96.0,1.0
81.0,31.0,32.0,39.0,2.443907676687815,32.0,70.0,1.0
81.0,12.0,32.0,67.0,3.0,11.0,56.0,1.0
81.0,12.0,21.0,51.0,3.0,11.0,56.0,1.0
81.0,12.0,34.0,41.0,3.0,11.0,42.0,1.0
81.0,12.0,23.0,39.0,1.9360410108367447,11.0,70.0,1.0
81.0,12.0,32.0,52.0,2.0,11.0,30.0,1.0
81.0,12.0,36.0,55.0,2.0,11.0,42.0,1.0
81.0,12.0,34.0,45.0,3.0,11.0,72.0,1.0
81.0,12.0,32.0,44.0,3.0,11.0,63.0,1.0
81.0,12.0,34.0,53.0,2.042851053226268,11.0,84.0,1.0
81.0,12.0,23.0,75.0,2.0,11.0,135.0,1.0
81.0,12.0,24.0,40.0,2.104019983624079,11.0,54.0,1.0
81.0,17.0,34.0,30.0,3.0,21.0,42.0,1.0
81.0,12.0,32.0,73.0,3.0,11.0,42.0,1.0
81.0,31.0,24.0,66.0,3.0,31.0,30.0,1.0
81.0,12.0,32.0,44.0,2.230587677885419,11.0,72.0,1.0
81.0,17.0,12.0,64.0,3.0,21.0,32.0,1.0
81.0,12.0,34.0,51.0,2.0,11.0,72.0,1.0
81.0,12.0,34.0,56.0,1.8544947554082083,11.0,140.0,1.0
81.0,12.0,34.0,54.0,1.5818420377107827,11.0,320.0,1.0
81.0,12.0,24.0,68.0,2.1560135746750104,11.0,50.0,1.0
81.0,12.0,35.0,32.0,1.0,11.0,120.0,1.0
81.0,12.0,34.0,43.0,2.042499580015171,11.0,42.0,1.0
81.0,12.0,35.0,51.0,1.0,11.0,63.0,1.0
81.0,12.0,34.0,41.0,1.905350452647236,11.0,108.0,1.0
81.0,12.0,34.0,55.0,2.0,11.0,116.0,1.0
81.0,12.0,34.0,36.0,2.04564893081475,11.0,64.0,1.0
81.0,12.0,34.0,27.0,1.977039129661827,11.0,80.0,1.0
81.0,12.0,34.0,44.0,1.8658134003031612,11.0,137.0,1.0
81.0,12.0,34.0,48.0,1.903713552538444,11.0,96.0,1.0
81.0,12.0,24.0,55.0,3.0,11.0,45.0,1.0
81.0,12.0,24.0,53.0,2.0827567063584818,11.0,45.0,1.0
81.0,12.0,34.0,49.0,1.955049911537761,11.0,108.0,1.0
81.0,12.0,32.0,70.0,2.034167914685847,11.0,50.0,1.0
81.0,12.0,35.0,42.0,1.8197018736080728,11.0,998.0,1.0
81.0,12.0,32.0,57.0,1.8587885558698671,11.0,63.0,1.0
81.0,12.0,35.0,35.0,3.0,11.0,45.0,1.0
81.0,12.0,32.0,51.0,1.7961684156341466,11.0,96.0,1.0
81.0,12.0,34.0,50.0,2.0,11.0,84.0,1.0
81.0,12.0,35.0,47.0,1.678902384675347,11.0,69.0,1.0
81.0,12.0,35.0,36.0,3.0,11.0,90.0,1.0
81.0,12.0,32.0,60.0,1.8714834959250868,11.0,84.0,1.0
81.0,12.0,35.0,37.0,2.0,11.0,35.0,1.0
81.0,12.0,35.0,58.0,1.9072311690529984,11.0,91.0,1.0
81.0,12.0,36.0,48.0,2.2212402427168776,11.0,45.0,1.0
81.0,12.0,34.0,57.0,2.0,11.0,84.0,1.0
81.0,12.0,34.0,41.0,1.841293715666861,11.0,126.0,1.0
81.0,12.0,35.0,50.0,2.0,11.0,63.0,1.0
81.0,12.0,34.0,42.0,1.775383769171404,11.0,110.0,1.0
81.0,12.0,34.0,52.0,1.7446702169941106,11.0,98.0,1.0
81.0,12.0,34.0,53.0,1.7773684926513649,11.0,250.0,1.0
81.0,12.0,35.0,29.0,2.0,11.0,120.0,1.0
81.0,12.0,36.0,43.0,2.204195525797289,11.0,30.0,1.0
81.0,12.0,96.0,60.0,1.9313762766997515,11.0,91.0,1.0
81.0,12.0,34.0,38.0,2.0,11.0,150.0,1.0
81.0,12.0,35.0,19.0,3.0,11.0,12.0,1.0
81.0,12.0,35.0,57.0,3.0,11.0,54.0,1.0
81.0,12.0,32.0,47.0,3.0,11.0,126.0,1.0
81.0,12.0,35.0,63.0,2.0,11.0,42.0,1.0
81.0,12.0,35.0,59.0,2.0,11.0,63.0,1.0
81.0,12.0,35.0,58.0,3.0,11.0,120.0,1.0
81.0,12.0,35.0,69.0,3.0,11.0,78.0,1.0
81.0,17.0,34.0,61.0,3.0,21.0,62.0,1.0
81.0,31.0,32.0,40.0,3.0,32.0,90.0,0.0
81.0,12.0,34.0,68.0,3.0,11.0,72.0,1.0
81.0,12.0,34.0,59.0,3.0,11.0,54.0,1.0
81.0,31.0,32.0,56.0,3.0,32.0,63.0,1.0
81.0,17.0,34.0,47.0,3.0,21.0,91.0,1.0
81.0,12.0,32.0,65.0,3.0,11.0,56.0,1.0
81.0,12.0,21.0,65.0,3.0,11.0,162.0,1.0
81.0,12.0,21.0,29.0,3.0,11.0,152.0,1.0
81.0,12.0,21.0,25.0,3.0,11.0,96.0,1.0
81.0,17.0,34.0,27.0,3.0,21.0,49.0,1.0
81.0,12.0,35.0,53.0,3.0,11.0,90.0,1.0
81.0,31.0,21.0,62.0,3.0,32.0,63.0,1.0
81.0,12.0,35.0,46.0,2.0,11.0,144.0,0.0
81.0,12.0,21.0,46.0,3.0,11.0,63.0,1.0
81.0,12.0,32.0,53.0,3.0,11.0,110.0,1.0
81.0,12.0,32.0,57.0,3.0,11.0,36.0,1.0
81.0,12.0,32.0,87.0,3.0,11.0,119.0,1.0
81.0,12.0,32.0,60.0,3.0,11.0,180.0,1.0
81.0,12.0,32.0,58.0,1.0,11.0,180.0,1.0
81.0,12.0,21.0,65.0,2.0,11.0,84.0,0.0
81.0,12.0,36.0,63.0,2.0,11.0,54.0,1.0
81.0,12.0,34.0,53.0,1.0,11.0,62.0,1.0
81.0,17.0,23.0,33.0,3.0,21.0,60.0,1.0
81.0,12.0,35.0,57.0,3.0,11.0,99.0,1.0
81.0,17.0,34.0,35.0,1.0,21.0,90.0,1.0
81.0,12.0,35.0,87.0,2.0,11.0,100.0,1.0
81.0,31.0,32.0,44.0,3.0,31.0,27.0,1.0
81.0,12.0,34.0,78.0,2.0,11.0,153.0,1.0
81.0,31.0,34.0,35.0,3.0,31.0,80.0,1.0
81.0,12.0,32.0,36.0,3.0,11.0,24.0,1.0
81.0,12.0,32.0,54.0,3.0,11.0,104.0,1.0
81.0,12.0,35.0,46.0,1.0,11.0,84.0,1.0
81.0,12.0,34.0,77.0,3.0,11.0,80.0,1.0
81.0,31.0,32.0,85.0,3.0,31.0,63.0,1.0
81.0,31.0,32.0,39.0,3.0,31.0,66.0,1.0
81.0,12.0,34.0,63.0,2.0,11.0,54.0,1.0
81.0,31.0,32.0,62.0,3.0,31.0,77.0,1.0
81.0,12.0,35.0,62.0,2.0,11.0,70.0,1.0
81.0,12.0,34.0,66.0,1.0,11.0,77.0,1.0
81.0,12.0,34.0,52.0,2.0,11.0,70.0,1.0
81.0,12.0,35.0,38.0,3.0,11.0,120.0,1.0
81.0,12.0,32.0,47.0,1.0,11.0,90.0,1.0
81.0,12.0,35.0,41.0,3.0,11.0,77.0,1.0
81.0,31.0,23.0,43.0,3.0,32.0,72.0,1.0
81.0,12.0,32.0,53.0,3.0,11.0,400.0,1.0
81.0,12.0,32.0,57.0,3.0,11.0,72.0,1.0
81.0,12.0,34.0,47.0,3.0,11.0,96.0,1.0
81.0,12.0,32.0,39.0,1.0,11.0,90.0,1.0
81.0,12.0,34.0,65.0,3.0,11.0,72.0,1.0
81.0,12.0,32.0,57.0,3.0,11.0,140.0,1.0
81.0,31.0,34.0,54.0,3.0,32.0,80.0,1.0
81.0,12.0,35.0,45.0,3.0,11.0,72.0,1.0
81.0,12.0,34.0,63.0,3.0,11.0,96.0,1.0
81.0,31.0,32.0,41.0,3.0,32.0,108.0,1.0
81.0,12.0,34.0,53.0,3.0,11.0,96.0,1.0
81.0,12.0,35.0,80.0,1.0,11.0,160.0,1.0
81.0,12.0,32.0,55.0,2.0,11.0,120.0,1.0
81.0,12.0,32.0,72.0,3.0,11.0,99.0,1.0
81.0,12.0,35.0,46.0,3.0,11.0,80.0,1.0
81.0,12.0,35.0,53.0,3.0,11.0,70.0,1.0
81.0,17.0,24.0,41.0,3.0,21.0,35.0,1.0
81.0,12.0,35.0,33.0,2.0,11.0,42.0,1.0
81.0,31.0,38.0,43.0,2.0,32.0,64.0,1.0
81.0,17.0,36.0,44.0,2.1839410951114675,21.0,150.0,1.0
81.0,21.0,38.0,29.0,3.0,41.0,40.0,1.0
81.0,31.0,35.0,44.0,2.0,32.0,90.0,1.0
81.0,12.0,35.0,49.0,3.0,11.0,102.0,1.0
81.0,12.0,36.0,34.0,3.0,11.0,65.0,1.0
81.0,17.0,23.0,49.0,3.0,21.0,54.0,1.0
81.0,17.0,36.0,54.0,3.0,21.0,49.0,1.0
81.0,17.0,36.0,26.0,3.0,21.0,35.0,1.0
81.0,17.0,32.0,40.0,3.0,21.0,48.0,1.0
81.0,17.0,36.0,50.0,3.0,21.0,35.0,1.0
81.0,17.0,36.0,30.0,3.0,21.0,48.0,1.0
81.0,12.0,24.0,56.0,3.0,11.0,170.0,1.0
81.0,17.0,36.0,45.0,3.0,21.0,48.0,1.0
