id,DC201
2302,Layak Minum
28492,Layak Minum
6557,Layak Minum
21198,Layak Minum
21694,Layak Minum
16575,Layak Minum
11410,Layak Minum
2473,Layak Minum
34383,Layak Minum
33426,Layak Minum
21855,Layak Minum
17324,Layak Minum
32700,Layak Minum
30498,Layak Minum
45904,Layak Minum
24206,Layak Minum
43181,Layak Minum
19450,Layak Minum
16294,Layak Minum
27999,Layak Minum
17432,Layak Minum
46258,Layak Minum
19854,Layak Minum
34357,Layak Minum
43531,Layak Minum
3009,Layak Minum
10223,Layak Minum
18162,Layak Minum
28345,Layak Minum
34219,Layak Minum
46555,Layak Minum
30650,Layak Minum
40245,Layak Minum
24007,Layak Minum
35984,Layak Minum
21379,Layak Minum
3531,Layak Minum
17869,Layak Minum
18826,Layak Minum
24344,Layak Minum
25042,Layak Minum
35925,Layak Minum
22536,Layak Minum
33319,Layak Minum
25225,Layak Minum
46029,Layak Minum
22086,Layak Minum
13219,Layak Minum
6823,Layak Minum
36856,Layak Minum
11041,Layak Minum
7957,Layak Minum
8731,Layak Minum
32812,Layak Minum
5290,Layak Minum
34770,Layak Minum
41860,Layak Minum
8545,Layak Minum
20566,Layak Minum
23419,Layak Minum
9322,Layak Minum
1892,Layak Minum
42268,Layak Minum
19448,Layak Minum
14605,Layak Minum
4403,Layak Minum
38172,Layak Minum
16791,Layak Minum
43636,Layak Minum
44288,Layak Minum
45700,Layak Minum
41238,Layak Minum
17840,Layak Minum
6948,Layak Minum
38965,Layak Minum
4907,Layak Minum
40687,Layak Minum
40916,Layak Minum
23581,Layak Minum
14809,Layak Minum
1589,Layak Minum
40718,Layak Minum
27408,Layak Minum
26143,Layak Minum
24004,Layak Minum
18383,Layak Minum
25570,Layak Minum
11389,Layak Minum
46701,Layak Minum
24995,Layak Minum
19255,Layak Minum
3072,Layak Minum
40048,Layak Minum
37663,Layak Minum
23800,Layak Minum
8894,Layak Minum
42483,Layak Minum
7083,Layak Minum
404,Layak Minum
42910,Layak Minum
42431,Layak Minum
18776,Layak Minum
640,Layak Minum
33438,Layak Minum
2647,Layak Minum
23140,Layak Minum
12467,Layak Minum
15975,Layak Minum
7961,Layak Minum
44151,Layak Minum
41659,Layak Minum
14498,Layak Minum
40802,Layak Minum
47219,Layak Minum
26984,Layak Minum
466,Layak Minum
25851,Layak Minum
34694,Layak Minum
10032,Layak Minum
20956,Layak Minum
9070,Layak Minum
36919,Layak Minum
6595,Layak Minum
16796,Layak Minum
41369,Layak Minum
23369,Layak Minum
33060,Layak Minum
17150,Layak Minum
12847,Layak Minum
42189,Layak Minum
2258,Layak Minum
14667,Layak Minum
41193,Layak Minum
30625,Layak Minum
13230,Layak Minum
1765,Layak Minum
44902,Layak Minum
15984,Layak Minum
25120,Layak Minum
15814,Layak Minum
23956,Layak Minum
10996,Layak Minum
47128,Layak Minum
46543,Layak Minum
2998,Layak Minum
18412,Layak Minum
44847,Layak Minum
33442,Layak Minum
23517,Layak Minum
23506,Layak Minum
19332,Layak Minum
32749,Layak Minum
10314,Layak Minum
7152,Layak Minum
40099,Layak Minum
8290,Layak Minum
44064,Layak Minum
12918,Layak Minum
25456,Layak Minum
23361,Layak Minum
2849,Layak Minum
9252,Layak Minum
19443,Layak Minum
16780,Layak Minum
5775,Layak Minum
16679,Layak Minum
9367,Layak Minum
46513,Layak Minum
33247,Layak Minum
18195,Layak Minum
16570,Layak Minum
27018,Layak Minum
23872,Layak Minum
38759,Layak Minum
20514,Layak Minum
33874,Layak Minum
14267,Layak Minum
36395,Layak Minum
6939,Layak Minum
40060,Layak Minum
8523,Layak Minum
3691,Layak Minum
9510,Layak Minum
20762,Layak Minum
26804,Layak Minum
16959,Layak Minum
27904,Layak Minum
38559,Layak Minum
43646,Layak Minum
20904,Layak Minum
15496,Layak Minum
15246,Layak Minum
14227,Layak Minum
23689,Layak Minum
18597,Layak Minum
5766,Layak Minum
9750,Layak Minum
32529,Layak Minum
38001,Layak Minum
6342,Layak Minum
18603,Layak Minum
21716,Layak Minum
2135,Layak Minum
18965,Layak Minum
33483,Layak Minum
19663,Layak Minum
42256,Layak Minum
3313,Layak Minum
13916,Layak Minum
28621,Layak Minum
22324,Layak Minum
5986,Layak Minum
37389,Layak Minum
22896,Layak Minum
25858,Layak Minum
18994,Layak Minum
23925,Layak Minum
29657,Layak Minum
22740,Layak Minum
14101,Layak Minum
41041,Layak Minum
4421,Layak Minum
39084,Layak Minum
371,Layak Minum
32450,Layak Minum
20749,Layak Minum
14766,Layak Minum
3440,Layak Minum
2120,Layak Minum
4446,Layak Minum
34967,Layak Minum
24145,Layak Minum
39031,Layak Minum
24120,Layak Minum
39639,Layak Minum
9138,Layak Minum
34127,Layak Minum
44200,Layak Minum
547,Layak Minum
25829,Layak Minum
25916,Layak Minum
14831,Layak Minum
38909,Layak Minum
20408,Layak Minum
23826,Layak Minum
5286,Layak Minum
35247,Layak Minum
46265,Layak Minum
33858,Layak Minum
528,Layak Minum
39279,Layak Minum
39151,Layak Minum
20882,Layak Minum
43484,Layak Minum
32662,Layak Minum
5351,Layak Minum
13323,Layak Minum
21723,Layak Minum
28009,Layak Minum
7006,Layak Minum
27603,Layak Minum
23790,Layak Minum
43106,Layak Minum
34912,Layak Minum
3844,Layak Minum
26275,Layak Minum
17939,Layak Minum
41328,Layak Minum
8637,Layak Minum
33913,Layak Minum
5953,Layak Minum
37329,Layak Minum
27860,Layak Minum
28760,Layak Minum
5574,Layak Minum
38457,Layak Minum
34440,Layak Minum
18893,Layak Minum
10854,Layak Minum
21537,Layak Minum
43154,Layak Minum
23279,Layak Minum
38277,Layak Minum
11155,Layak Minum
28483,Layak Minum
6012,Layak Minum
6971,Layak Minum
28812,Layak Minum
3705,Layak Minum
19950,Layak Minum
18577,Layak Minum
16574,Layak Minum
1846,Layak Minum
22897,Layak Minum
28111,Layak Minum
30263,Layak Minum
31923,Layak Minum
18991,Layak Minum
23715,Layak Minum
47535,Layak Minum
19586,Layak Minum
28710,Layak Minum
32813,Layak Minum
2635,Layak Minum
34792,Layak Minum
43490,Layak Minum
5540,Layak Minum
27758,Layak Minum
30333,Layak Minum
3181,Layak Minum
23740,Layak Minum
15518,Layak Minum
19850,Layak Minum
14551,Layak Minum
23887,Layak Minum
21699,Layak Minum
23680,Layak Minum
8879,Layak Minum
40103,Layak Minum
16906,Layak Minum
22072,Layak Minum
869,Layak Minum
13284,Layak Minum
15484,Layak Minum
27404,Layak Minum
28864,Layak Minum
21692,Layak Minum
38471,Layak Minum
41064,Layak Minum
43066,Layak Minum
42108,Layak Minum
22402,Layak Minum
8660,Layak Minum
9083,Layak Minum
30938,Layak Minum
10099,Layak Minum
25600,Layak Minum
6755,Layak Minum
43810,Layak Minum
41125,Layak Minum
47623,Layak Minum
10318,Layak Minum
139,Layak Minum
8560,Layak Minum
5296,Layak Minum
25984,Layak Minum
16677,Layak Minum
36783,Layak Minum
28103,Layak Minum
23797,Layak Minum
31897,Layak Minum
47114,Layak Minum
33318,Layak Minum
31418,Layak Minum
39122,Layak Minum
7430,Layak Minum
2072,Layak Minum
41332,Layak Minum
45849,Layak Minum
22139,Layak Minum
28334,Layak Minum
20057,Layak Minum
22697,Layak Minum
2641,Layak Minum
18946,Layak Minum
40311,Layak Minum
7387,Layak Minum
19761,Layak Minum
14541,Layak Minum
41089,Layak Minum
4971,Layak Minum
2159,Layak Minum
6479,Layak Minum
22966,Layak Minum
9445,Layak Minum
17508,Layak Minum
3863,Layak Minum
39881,Layak Minum
16309,Layak Minum
28196,Layak Minum
865,Layak Minum
42143,Layak Minum
3209,Layak Minum
20570,Layak Minum
26773,Layak Minum
41232,Layak Minum
38711,Layak Minum
24630,Layak Minum
11098,Layak Minum
34744,Layak Minum
15945,Layak Minum
32511,Layak Minum
21420,Layak Minum
27688,Layak Minum
13467,Layak Minum
14116,Layak Minum
11176,Layak Minum
12994,Layak Minum
13204,Layak Minum
281,Layak Minum
46471,Layak Minum
37264,Layak Minum
25193,Layak Minum
10369,Layak Minum
2097,Layak Minum
46276,Layak Minum
13961,Layak Minum
32477,Layak Minum
569,Layak Minum
23063,Layak Minum
2283,Layak Minum
7262,Layak Minum
24321,Layak Minum
21818,Layak Minum
42628,Layak Minum
8470,Layak Minum
41745,Layak Minum
25416,Layak Minum
44987,Layak Minum
9725,Layak Minum
11304,Layak Minum
12791,Layak Minum
8576,Layak Minum
27465,Layak Minum
5976,Layak Minum
30570,Layak Minum
41986,Layak Minum
43503,Layak Minum
41042,Layak Minum
24323,Layak Minum
26961,Layak Minum
47492,Layak Minum
7077,Layak Minum
44817,Layak Minum
37454,Layak Minum
17292,Layak Minum
21480,Layak Minum
6335,Layak Minum
30642,Layak Minum
5835,Layak Minum
2899,Layak Minum
10964,Layak Minum
1097,Layak Minum
39444,Layak Minum
368,Layak Minum
37638,Layak Minum
29664,Layak Minum
382,Layak Minum
9810,Layak Minum
35883,Layak Minum
29610,Layak Minum
30694,Layak Minum
9254,Layak Minum
15962,Layak Minum
25051,Layak Minum
3314,Layak Minum
10484,Layak Minum
43318,Layak Minum
19114,Layak Minum
38543,Layak Minum
23381,Layak Minum
25422,Layak Minum
30605,Layak Minum
12800,Layak Minum
20228,Layak Minum
28288,Layak Minum
3690,Layak Minum
8446,Layak Minum
17690,Layak Minum
24546,Layak Minum
8914,Layak Minum
43999,Layak Minum
5234,Layak Minum
9350,Layak Minum
9924,Layak Minum
39052,Layak Minum
19105,Layak Minum
14510,Layak Minum
82,Layak Minum
31220,Layak Minum
21999,Layak Minum
28169,Layak Minum
24711,Layak Minum
15056,Layak Minum
4935,Layak Minum
28180,Layak Minum
22912,Layak Minum
27813,Layak Minum
12252,Layak Minum
33503,Layak Minum
5749,Layak Minum
1125,Layak Minum
35651,Layak Minum
1568,Layak Minum
22952,Layak Minum
26572,Layak Minum
25223,Layak Minum
1510,Layak Minum
27919,Layak Minum
4400,Layak Minum
17402,Layak Minum
11501,Layak Minum
40978,Layak Minum
22180,Layak Minum
25685,Layak Minum
37005,Layak Minum
15759,Layak Minum
35971,Layak Minum
33225,Layak Minum
29090,Layak Minum
26588,Layak Minum
9271,Layak Minum
15512,Layak Minum
8401,Layak Minum
33919,Layak Minum
2892,Layak Minum
26290,Layak Minum
40883,Layak Minum
10198,Layak Minum
34913,Layak Minum
13259,Layak Minum
21945,Layak Minum
12627,Layak Minum
32534,Layak Minum
39543,Layak Minum
35928,Layak Minum
27383,Layak Minum
10340,Layak Minum
17315,Layak Minum
25957,Layak Minum
3537,Layak Minum
2530,Layak Minum
14565,Layak Minum
18840,Layak Minum
24998,Layak Minum
30254,Layak Minum
22786,Layak Minum
37315,Layak Minum
43404,Layak Minum
397,Layak Minum
34431,Layak Minum
2800,Layak Minum
46166,Layak Minum
17976,Layak Minum
21937,Layak Minum
42058,Layak Minum
36326,Layak Minum
42188,Layak Minum
15577,Layak Minum
41713,Layak Minum
16703,Layak Minum
11236,Layak Minum
15941,Layak Minum
15221,Layak Minum
6906,Layak Minum
25992,Layak Minum
40731,Layak Minum
17996,Layak Minum
2077,Layak Minum
36038,Layak Minum
46524,Layak Minum
12327,Layak Minum
30636,Layak Minum
43002,Layak Minum
32125,Layak Minum
26727,Layak Minum
6739,Layak Minum
3369,Layak Minum
11429,Layak Minum
18135,Layak Minum
22681,Layak Minum
724,Layak Minum
16819,Layak Minum
29603,Layak Minum
38414,Layak Minum
33570,Layak Minum
3663,Layak Minum
33336,Layak Minum
23001,Layak Minum
8126,Layak Minum
20923,Layak Minum
34559,Layak Minum
18406,Layak Minum
25339,Layak Minum
22776,Layak Minum
18803,Layak Minum
14957,Layak Minum
33097,Layak Minum
12515,Layak Minum
11166,Layak Minum
6130,Layak Minum
46668,Layak Minum
28619,Layak Minum
34783,Layak Minum
24018,Layak Minum
24485,Layak Minum
42360,Layak Minum
3934,Layak Minum
43275,Layak Minum
34484,Layak Minum
30027,Layak Minum
25750,Layak Minum
27819,Layak Minum
32374,Layak Minum
11394,Layak Minum
3147,Layak Minum
2431,Layak Minum
34977,Layak Minum
22103,Layak Minum
29544,Layak Minum
9856,Layak Minum
37769,Layak Minum
25024,Layak Minum
40685,Layak Minum
44658,Layak Minum
23275,Layak Minum
6689,Layak Minum
3355,Layak Minum
5355,Layak Minum
864,Layak Minum
34089,Layak Minum
18690,Layak Minum
1570,Layak Minum
4063,Layak Minum
2188,Layak Minum
18153,Layak Minum
41888,Layak Minum
3347,Layak Minum
28659,Layak Minum
22933,Layak Minum
8951,Layak Minum
21583,Layak Minum
11509,Layak Minum
46616,Layak Minum
1174,Layak Minum
27288,Layak Minum
39219,Layak Minum
42779,Layak Minum
9646,Layak Minum
44259,Layak Minum
10045,Layak Minum
39072,Layak Minum
6294,Layak Minum
19949,Layak Minum
8984,Layak Minum
25693,Layak Minum
22667,Layak Minum
45705,Layak Minum
27396,Layak Minum
15339,Layak Minum
22007,Layak Minum
21825,Layak Minum
47422,Layak Minum
46476,Layak Minum
9377,Layak Minum
10788,Layak Minum
12190,Layak Minum
4608,Layak Minum
9793,Layak Minum
32803,Layak Minum
5770,Layak Minum
16178,Layak Minum
5655,Layak Minum
41643,Layak Minum
29979,Layak Minum
47746,Layak Minum
17491,Layak Minum
12447,Layak Minum
24648,Layak Minum
20071,Layak Minum
44272,Layak Minum
34554,Layak Minum
25372,Layak Minum
25297,Layak Minum
29957,Layak Minum
2553,Layak Minum
30213,Layak Minum
26780,Layak Minum
43551,Layak Minum
38645,Layak Minum
6422,Layak Minum
46498,Layak Minum
570,Layak Minum
5127,Layak Minum
23573,Layak Minum
29764,Layak Minum
10419,Layak Minum
10235,Layak Minum
18427,Layak Minum
4416,Layak Minum
21900,Layak Minum
37014,Layak Minum
29106,Layak Minum
10441,Layak Minum
8912,Layak Minum
2505,Layak Minum
40212,Layak Minum
12544,Layak Minum
18574,Layak Minum
46146,Layak Minum
40499,Layak Minum
497,Layak Minum
8097,Layak Minum
32618,Layak Minum
41845,Layak Minum
45216,Layak Minum
42673,Layak Minum
26260,Layak Minum
47618,Layak Minum
45799,Layak Minum
5695,Layak Minum
4086,Layak Minum
40902,Layak Minum
25822,Layak Minum
43094,Layak Minum
30563,Layak Minum
18197,Layak Minum
619,Layak Minum
3562,Layak Minum
39079,Layak Minum
33640,Layak Minum
27638,Layak Minum
14127,Layak Minum
34465,Layak Minum
14993,Layak Minum
19983,Layak Minum
9330,Layak Minum
35612,Layak Minum
1881,Layak Minum
33482,Layak Minum
39936,Layak Minum
16651,Layak Minum
29597,Layak Minum
24528,Layak Minum
15636,Layak Minum
24196,Layak Minum
29836,Layak Minum
10988,Layak Minum
25933,Layak Minum
15824,Layak Minum
32416,Layak Minum
38758,Layak Minum
42594,Layak Minum
14790,Layak Minum
30429,Layak Minum
366,Layak Minum
17493,Layak Minum
40157,Layak Minum
14287,Layak Minum
7202,Layak Minum
24614,Layak Minum
22781,Layak Minum
42069,Layak Minum
23480,Layak Minum
1759,Layak Minum
31669,Layak Minum
8884,Layak Minum
30311,Layak Minum
15996,Layak Minum
47802,Layak Minum
32620,Layak Minum
21842,Layak Minum
24603,Layak Minum
10645,Layak Minum
42623,Layak Minum
24909,Layak Minum
6247,Layak Minum
46345,Layak Minum
6065,Layak Minum
22567,Layak Minum
14024,Layak Minum
27821,Layak Minum
18726,Layak Minum
42266,Layak Minum
10364,Layak Minum
45078,Layak Minum
33189,Layak Minum
1315,Layak Minum
29804,Layak Minum
38703,Layak Minum
4449,Layak Minum
40244,Layak Minum
41333,Layak Minum
7806,Layak Minum
9193,Layak Minum
19783,Layak Minum
9072,Layak Minum
34483,Layak Minum
42917,Layak Minum
12551,Layak Minum
43039,Layak Minum
12861,Layak Minum
6063,Layak Minum
9432,Layak Minum
34596,Layak Minum
43163,Layak Minum
22968,Layak Minum
22013,Layak Minum
2381,Layak Minum
11242,Layak Minum
28535,Layak Minum
44216,Layak Minum
43089,Layak Minum
13010,Layak Minum
43855,Layak Minum
28719,Layak Minum
41783,Layak Minum
23228,Layak Minum
27795,Layak Minum
27784,Layak Minum
26486,Layak Minum
41719,Layak Minum
33070,Layak Minum
38640,Layak Minum
20686,Layak Minum
26016,Layak Minum
14421,Layak Minum
10884,Layak Minum
10600,Layak Minum
24951,Layak Minum
2199,Layak Minum
4978,Layak Minum
38608,Layak Minum
5242,Layak Minum
15899,Layak Minum
40233,Layak Minum
12739,Layak Minum
2738,Layak Minum
25483,Layak Minum
33615,Layak Minum
2666,Layak Minum
14499,Layak Minum
40864,Layak Minum
15211,Layak Minum
5808,Layak Minum
25436,Layak Minum
27540,Layak Minum
3719,Layak Minum
10374,Layak Minum
29198,Layak Minum
22286,Layak Minum
34243,Layak Minum
42065,Layak Minum
32762,Layak Minum
33988,Layak Minum
26833,Layak Minum
12722,Layak Minum
47652,Layak Minum
23589,Layak Minum
38220,Layak Minum
18038,Layak Minum
3336,Layak Minum
6721,Layak Minum
41127,Layak Minum
36081,Layak Minum
3533,Layak Minum
11391,Layak Minum
22030,Layak Minum
42663,Layak Minum
34774,Layak Minum
30499,Layak Minum
10204,Layak Minum
7040,Layak Minum
3950,Layak Minum
4822,Layak Minum
34200,Layak Minum
35698,Layak Minum
6169,Layak Minum
14881,Layak Minum
21113,Layak Minum
2472,Layak Minum
13958,Layak Minum
44838,Layak Minum
4251,Layak Minum
2918,Layak Minum
9229,Layak Minum
42413,Layak Minum
28019,Layak Minum
5416,Layak Minum
16124,Layak Minum
3677,Layak Minum
42484,Layak Minum
17404,Layak Minum
44252,Layak Minum
3054,Layak Minum
19404,Layak Minum
33399,Layak Minum
15364,Layak Minum
12830,Layak Minum
24924,Layak Minum
30796,Layak Minum
6366,Layak Minum
10679,Layak Minum
43210,Layak Minum
21516,Layak Minum
7155,Layak Minum
4,Layak Minum
7448,Layak Minum
41373,Layak Minum
132,Layak Minum
16048,Layak Minum
28413,Layak Minum
37928,Layak Minum
13240,Layak Minum
36068,Layak Minum
39868,Layak Minum
3475,Layak Minum
7534,Layak Minum
44277,Layak Minum
15982,Layak Minum
16541,Layak Minum
42973,Layak Minum
31931,Layak Minum
27016,Layak Minum
14631,Layak Minum
1503,Layak Minum
39250,Layak Minum
40122,Layak Minum
28434,Layak Minum
5661,Layak Minum
8007,Layak Minum
37994,Layak Minum
45164,Layak Minum
18746,Layak Minum
41553,Layak Minum
34406,Layak Minum
28715,Layak Minum
44903,Layak Minum
19390,Layak Minum
6844,Layak Minum
7395,Layak Minum
16062,Layak Minum
46030,Layak Minum
33452,Layak Minum
17812,Layak Minum
41106,Layak Minum
12284,Layak Minum
41978,Layak Minum
12546,Layak Minum
38625,Layak Minum
29608,Layak Minum
37473,Layak Minum
30340,Layak Minum
11075,Layak Minum
43800,Layak Minum
13924,Layak Minum
26344,Layak Minum
23430,Layak Minum
19670,Layak Minum
34652,Layak Minum
15236,Layak Minum
37154,Layak Minum
6272,Layak Minum
15320,Layak Minum
40684,Layak Minum
33093,Layak Minum
17247,Layak Minum
15119,Layak Minum
23015,Layak Minum
35075,Layak Minum
42365,Layak Minum
22830,Layak Minum
20672,Layak Minum
22323,Layak Minum
12430,Layak Minum
35675,Layak Minum
13344,Layak Minum
18280,Layak Minum
25025,Layak Minum
30595,Layak Minum
16171,Layak Minum
684,Layak Minum
42109,Layak Minum
7695,Layak Minum
17253,Layak Minum
19527,Layak Minum
47436,Layak Minum
3208,Layak Minum
9596,Layak Minum
15568,Layak Minum
44074,Layak Minum
22006,Layak Minum
3684,Layak Minum
23523,Layak Minum
8062,Layak Minum
29512,Layak Minum
13430,Layak Minum
3552,Layak Minum
16961,Layak Minum
14010,Layak Minum
41226,Layak Minum
832,Layak Minum
19640,Layak Minum
4072,Layak Minum
17289,Layak Minum
3548,Layak Minum
46372,Layak Minum
9679,Layak Minum
14001,Layak Minum
330,Layak Minum
2586,Layak Minum
3329,Layak Minum
33436,Layak Minum
23662,Layak Minum
24374,Layak Minum
23178,Layak Minum
35149,Layak Minum
39854,Layak Minum
25444,Layak Minum
17647,Layak Minum
27745,Layak Minum
27749,Layak Minum
18550,Layak Minum
2494,Layak Minum
3918,Layak Minum
47202,Layak Minum
10334,Layak Minum
24182,Layak Minum
22822,Layak Minum
14061,Layak Minum
30434,Layak Minum
25674,Layak Minum
19432,Layak Minum
29611,Layak Minum
217,Layak Minum
15597,Layak Minum
16602,Layak Minum
31791,Layak Minum
3113,Layak Minum
46505,Layak Minum
41091,Layak Minum
39735,Layak Minum
10563,Layak Minum
15220,Layak Minum
20730,Layak Minum
22851,Layak Minum
15575,Layak Minum
47420,Layak Minum
33478,Layak Minum
43496,Layak Minum
5669,Layak Minum
44579,Layak Minum
43549,Layak Minum
37796,Layak Minum
43120,Layak Minum
14706,Layak Minum
20680,Layak Minum
12774,Layak Minum
17828,Layak Minum
28764,Layak Minum
6734,Layak Minum
26112,Layak Minum
34308,Layak Minum
38844,Layak Minum
32138,Layak Minum
33585,Layak Minum
23358,Layak Minum
137,Layak Minum
35134,Layak Minum
28059,Layak Minum
41899,Layak Minum
34990,Layak Minum
41582,Layak Minum
9450,Layak Minum
12548,Layak Minum
36956,Layak Minum
19458,Layak Minum
19589,Layak Minum
10634,Layak Minum
245,Layak Minum
26023,Layak Minum
39318,Layak Minum
2792,Layak Minum
34329,Layak Minum
14783,Layak Minum
45194,Layak Minum
31670,Layak Minum
18832,Layak Minum
21369,Layak Minum
14143,Layak Minum
25364,Layak Minum
15709,Layak Minum
25623,Layak Minum
19234,Layak Minum
12033,Layak Minum
23067,Layak Minum
47205,Layak Minum
20490,Layak Minum
39667,Layak Minum
38320,Layak Minum
17355,Layak Minum
42704,Layak Minum
34806,Layak Minum
19999,Layak Minum
34737,Layak Minum
6021,Layak Minum
23901,Layak Minum
5965,Layak Minum
15218,Layak Minum
28862,Layak Minum
18216,Layak Minum
27523,Layak Minum
27874,Layak Minum
41338,Layak Minum
43796,Layak Minum
43558,Layak Minum
27631,Layak Minum
33897,Layak Minum
15898,Layak Minum
25510,Layak Minum
18372,Layak Minum
35752,Layak Minum
45438,Layak Minum
41209,Layak Minum
37121,Layak Minum
10923,Layak Minum
20285,Layak Minum
17046,Layak Minum
3158,Layak Minum
42668,Layak Minum
12446,Layak Minum
2767,Layak Minum
28312,Layak Minum
10936,Layak Minum
14110,Layak Minum
27672,Layak Minum
46523,Layak Minum
31005,Layak Minum
42328,Layak Minum
44651,Layak Minum
9913,Layak Minum
18474,Layak Minum
18843,Layak Minum
2105,Layak Minum
11300,Layak Minum
