id,DC024,DC025,DC205,DC206,DC207,DC208,DC209,DC210,DC211,DC212,DC213,DC214,DC215,DC216,DC217,DC219,DC220,DC226,DC230a,DC230b,DC232,DC232b,DC235,DC237,DC237a,DC237b,DC237c,DC237d,DC237e,DC237f,DC241,DC242,DC244,DC246,DC252,DC270a,DC109,DC142a,DC201
33519,61,2,12,1,0,1,1,0,1,0,33,35,31,2,4,1,54,2,1,0,1,0,3,1,1,0,0,0,0,1,1,1,1,0,1,4,11,30,Layak Minum
33520,61,2,12,1,0,1,1,1,1,0,35,35,31,3,2,1,34,2,5,NA,NA,NA,3,1,1,0,0,0,0,1,1,1,1,1,1,3,11,60,Layak Minum
33521,61,2,31,1,0,1,1,0,0,0,35,36,31,2,2,1,24,2,1,1,1,0,2,1,1,0,0,0,0,1,1,0,1,1,4,2,31,35,Tidak Layak Minum
33522,61,2,21,1,0,1,1,0,1,0,35,35,31,0,2,1,25,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,1,1,NA,2,41,32,Tidak Layak Minum
33523,61,2,31,1,1,1,0,0,1,0,33,35,31,3,4,1,52,2,2,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,1,1,2,31,45,Tidak Layak Minum
33525,61,2,12,1,0,1,1,0,1,0,35,35,31,1,2,1,27,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,0,3,11,96,Tidak Layak Minum
33528,61,2,12,1,0,1,1,0,1,0,21,36,31,2,4,1,38,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,0,2,11,72,Layak Minum
33530,61,2,31,1,0,1,1,1,1,0,35,35,31,1,2,1,42,2,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,1,3,31,84,Tidak Layak Minum
33531,61,2,12,1,0,1,0,0,0,0,35,35,31,2,4,1,34,8,1,0,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,1,11,72,Tidak Layak Minum
33532,61,2,16,1,0,0,0,0,1,0,33,35,31,2,4,1,53,2,1,1,1,0,3,1,0,0,0,0,0,1,1,0,1,0,1,2,12,48,Tidak Layak Minum
33533,61,2,21,1,0,1,1,0,1,0,33,35,31,2,2,1,33,2,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,1,2,3,41,84,Tidak Layak Minum
33534,61,2,31,0,0,0,0,0,0,0,21,36,31,1,1,2,68,8,2,1,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,1,31,30,Tidak Layak Minum
33535,61,2,31,1,0,1,0,0,1,0,35,23,31,1,4,1,37,8,1,1,1,0,3,1,1,0,0,0,0,1,1,1,1,0,0,1,31,30,Tidak Layak Minum
33537,61,2,12,1,0,1,0,0,1,0,35,36,31,2,2,1,29,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,1,0,1,2,11,60,Layak Minum
33538,61,2,12,1,0,1,0,0,0,0,21,36,31,4,4,2,52,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,2,11,144,Layak Minum
33539,61,2,12,1,1,1,0,0,1,0,35,23,31,1,2,1,40,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,3,11,36,Layak Minum
33540,61,2,12,1,1,1,0,0,1,0,33,35,31,4,4,1,76,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,1,3,11,50,Layak Minum
33541,61,2,12,1,0,1,0,0,1,0,21,36,31,2,4,1,38,2,2,1,1,0,NA,1,0,0,0,0,0,1,1,0,0,0,1,3,11,20,Layak Minum
33542,61,2,12,1,0,1,1,0,1,1,33,35,31,3,2,1,42,2,2,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,1,5,11,160,Layak Minum
33543,61,2,12,1,0,1,1,0,1,1,33,32,31,NA,2,1,44,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,5,11,80,Layak Minum
33544,61,2,12,1,0,1,1,1,1,0,35,35,31,3,2,1,42,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,0,0,1,5,11,150,Layak Minum
33545,61,2,12,1,0,1,1,1,1,0,35,35,31,3,4,1,37,2,1,1,NA,NA,1,0,0,0,0,0,0,0,1,0,1,0,1,5,11,90,Layak Minum
33546,61,2,12,1,0,1,1,1,1,1,33,35,31,4,2,1,30,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,1,5,11,400,Layak Minum
33547,61,2,12,1,0,1,1,0,1,NA,33,34,31,NA,5,1,39,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,0,5,11,160,Layak Minum
33548,61,2,12,1,1,1,0,0,0,0,35,34,31,1,2,1,42,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,1,1,2,11,36,Layak Minum
33550,61,2,12,1,0,1,1,1,1,1,35,23,31,2,2,1,46,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,1,4,11,70,Layak Minum
33551,61,2,12,1,0,1,1,1,1,0,21,35,31,4,4,1,47,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,1,1,3,11,80,Layak Minum
33552,61,2,12,1,0,1,1,1,1,0,33,35,31,4,4,1,54,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,1,1,4,11,80,Layak Minum
33553,61,2,12,1,0,1,1,0,1,0,33,35,31,2,4,1,47,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,1,0,4,11,50,Layak Minum
33554,61,2,12,1,0,1,1,1,1,0,33,34,31,2,2,1,42,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,5,11,40,Layak Minum
33555,61,2,12,1,0,1,1,1,1,1,35,35,31,3,5,1,38,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,0,5,11,70,Layak Minum
33556,61,2,12,1,0,1,1,1,1,0,35,34,31,2,4,2,70,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,1,5,11,42,Layak Minum
33557,61,2,12,1,0,1,1,0,1,0,33,34,31,1,2,2,25,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,4,11,136,Layak Minum
33558,61,2,12,1,0,1,1,0,0,0,35,34,31,2,2,1,73,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,0,1,4,11,81,Layak Minum
33559,61,2,12,1,0,1,1,0,1,0,33,35,31,3,4,1,42,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,1,0,1,5,11,96,Layak Minum
33560,61,2,12,1,0,1,1,1,1,0,33,35,31,3,4,1,63,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,1,1,5,11,140,Layak Minum
33562,61,2,12,1,0,1,1,1,1,0,35,34,31,2,2,1,33,2,3,NA,NA,NA,2,1,1,0,0,0,0,0,1,1,0,1,0,3,11,136,Layak Minum
33563,61,2,12,1,0,1,1,0,1,0,33,34,31,2,2,1,39,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,0,4,4,11,78,Layak Minum
33564,61,2,12,1,0,1,1,1,1,0,21,35,31,2,4,1,38,2,2,1,0,0,2,1,1,0,1,0,0,1,1,1,0,0,0,4,11,40,Layak Minum
33565,61,2,12,1,0,1,1,1,1,0,21,35,31,2,4,2,35,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,5,11,84,Layak Minum
33566,61,2,12,1,1,1,1,1,1,0,21,35,31,4,4,1,67,2,2,1,1,0,2,1,1,0,0,0,0,1,1,1,1,1,1,5,11,101,Layak Minum
33567,61,2,12,1,1,1,0,1,0,0,21,35,31,1,2,1,51,8,1,1,1,0,2,1,1,0,0,0,0,0,1,1,1,1,1,2,11,28,Layak Minum
33568,61,2,12,1,0,1,1,0,1,0,21,35,31,2,4,2,67,2,2,1,0,0,2,1,1,0,0,0,0,0,1,1,1,1,0,3,11,108,Layak Minum
33569,61,2,12,1,0,1,1,0,1,0,33,32,31,4,4,1,54,8,2,0,1,0,2,1,1,0,0,0,0,1,3,NA,0,1,1,3,11,63,Layak Minum
33571,61,2,17,1,0,0,0,0,1,0,31,36,31,2,2,1,64,8,2,1,1,0,2,1,1,0,0,0,0,1,1,1,1,1,1,1,21,40,Tidak Layak Minum
33572,61,2,12,1,0,1,1,1,1,0,33,35,32,2,4,1,49,2,2,1,0,0,2,1,1,0,0,0,0,1,1,1,0,0,1,5,11,108,Layak Minum
33577,61,2,12,1,0,1,1,1,1,0,35,34,31,2,4,1,35,2,1,1,1,0,2,0,0,0,0,0,0,0,1,1,0,1,1,4,11,80,Layak Minum
33581,61,2,12,1,0,1,0,0,1,0,21,34,31,2,2,1,58,2,2,1,1,0,3,1,1,0,0,0,0,1,1,1,1,0,0,2,11,49,Layak Minum
33582,61,2,12,1,1,1,0,1,1,0,21,35,31,2,5,2,34,2,2,1,0,0,2,1,1,0,0,0,0,0,1,1,0,0,1,3,11,998,Layak Minum
33583,61,2,12,1,0,1,0,0,1,0,35,34,31,2,2,1,25,2,2,1,1,0,3,1,1,0,0,0,0,1,1,1,0,0,1,3,11,48,Layak Minum
33584,61,2,31,1,1,1,0,1,1,0,35,35,31,3,4,1,42,8,2,1,1,0,3,1,1,0,0,0,0,1,1,1,1,1,1,2,51,65,Layak Minum
33586,61,1,12,1,0,1,1,1,1,0,21,36,31,2,4,1,52,2,1,1,NA,NA,2,0,0,0,0,0,0,0,1,1,0,0,1,2,11,135,Layak Minum
33587,61,1,12,1,0,1,1,0,1,0,21,36,23,2,4,1,48,2,2,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,1,2,11,72,Layak Minum
33588,61,1,12,1,0,1,1,1,1,0,21,35,31,2,4,1,67,2,1,1,1,0,2,1,0,0,0,0,0,1,1,1,1,0,1,3,11,240,Layak Minum
33589,61,1,12,1,0,1,1,0,1,0,21,36,31,1,3,2,46,2,2,1,0,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,2,11,105,Layak Minum
33590,61,1,12,1,1,1,1,0,1,0,33,35,31,2,2,1,47,2,2,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,4,11,120,Layak Minum
33592,61,1,12,1,0,1,1,0,1,0,35,37,31,1,2,1,41,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,2,11,100,Layak Minum
33593,61,1,12,1,0,1,1,1,0,0,21,36,31,2,2,1,72,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,4,1,11,84,Layak Minum
33594,61,1,12,1,0,1,1,1,1,0,35,35,31,3,4,1,65,2,2,1,0,0,2,1,1,0,0,0,0,0,1,1,1,0,1,3,11,95,Layak Minum
33595,61,1,12,1,0,1,1,1,1,0,33,35,31,2,4,1,58,2,1,1,1,0,NA,1,0,0,0,0,0,1,1,1,0,0,1,4,11,48,Layak Minum
33596,61,1,12,1,0,1,1,1,1,0,21,36,31,3,4,1,54,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,3,11,84,Layak Minum
33597,61,1,12,1,0,1,1,0,1,1,21,35,31,3,4,1,50,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,0,1,4,11,998,Layak Minum
33598,61,1,12,1,1,1,1,0,1,0,21,35,33,3,4,1,56,2,2,0,0,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,2,11,54,Layak Minum
33599,61,1,12,1,1,1,1,1,1,1,21,35,33,1,2,1,75,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,0,1,0,4,11,63,Layak Minum
33600,61,1,12,1,1,1,1,0,1,0,33,35,33,3,2,2,54,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,3,11,58,Layak Minum
33602,61,1,12,1,0,1,1,0,1,0,33,34,31,NA,1,1,33,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,3,11,60,Layak Minum
33603,61,1,12,1,1,1,1,1,1,0,33,24,33,4,4,2,57,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,4,11,108,Layak Minum
33604,61,1,12,1,0,1,1,0,1,0,33,34,31,2,2,1,65,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,3,11,75,Layak Minum
33606,61,1,12,1,0,1,1,1,1,0,31,35,31,3,4,1,47,2,1,1,1,0,NA,1,1,0,0,1,0,0,1,1,0,0,0,4,11,NA,Layak Minum
33607,61,1,12,1,0,1,0,1,1,0,21,35,31,NA,2,1,31,2,3,NA,NA,NA,NA,0,0,0,0,0,0,0,1,1,0,0,1,2,11,30,Layak Minum
33609,61,1,12,1,0,1,1,0,1,0,33,34,33,2,2,1,47,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,3,3,11,128,Layak Minum
33610,61,2,31,1,0,1,1,1,1,0,33,35,31,2,4,1,41,8,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,0,3,31,48,Layak Minum
33612,61,2,17,1,0,1,0,0,1,0,21,26,31,2,2,1,35,8,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,3,2,21,40,Layak Minum
33613,61,2,12,1,0,1,0,0,1,0,33,35,31,4,2,1,61,8,NA,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,1,0,0,2,11,998,Tidak Layak Minum
33614,61,2,31,1,0,1,0,0,1,0,21,36,31,2,2,1,39,8,2,1,0,0,NA,1,1,0,0,0,0,0,1,1,0,1,1,2,31,60,Layak Minum
33616,61,2,17,1,0,1,0,0,0,0,33,35,31,2,4,1,55,2,3,NA,NA,NA,1,1,1,0,0,0,0,0,1,1,0,0,1,2,21,40,Tidak Layak Minum
33617,61,2,12,1,0,0,0,0,0,0,21,36,12,1,2,1,32,8,2,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,11,10,Layak Minum
33618,61,2,12,1,0,1,1,0,1,0,33,35,31,2,2,1,38,8,1,1,1,0,3,1,1,0,0,0,0,0,1,1,1,0,0,3,11,45,Tidak Layak Minum
33619,61,2,12,1,0,1,0,1,1,0,35,35,31,1,2,1,32,2,1,1,1,0,3,1,1,0,0,0,0,0,1,1,1,0,1,4,11,200,Layak Minum
33620,61,2,12,1,0,1,1,0,1,0,35,35,31,2,4,1,41,2,2,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,4,11,144,Layak Minum
33621,61,2,12,1,0,1,0,0,1,0,33,37,31,2,4,1,NA,2,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,1,4,3,11,35,Layak Minum
33623,61,2,12,1,0,1,0,0,1,0,21,35,31,4,4,1,49,8,2,1,0,0,3,1,1,0,0,0,0,0,1,1,0,0,1,2,11,45,Tidak Layak Minum
33624,61,2,31,1,0,0,0,0,1,0,33,35,31,2,2,1,35,8,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,1,1,1,31,36,Layak Minum
33625,61,2,12,1,0,1,0,0,1,0,21,35,31,3,4,1,66,8,3,NA,NA,NA,2,1,1,0,0,0,0,0,1,1,1,0,1,2,11,48,Layak Minum
33626,61,2,31,1,0,0,0,0,1,0,33,37,31,2,4,1,60,8,2,1,0,0,3,0,0,0,0,0,0,0,1,1,1,1,1,1,31,120,Layak Minum
33627,61,2,31,1,0,1,0,0,1,0,21,35,31,2,5,1,36,8,2,NA,0,0,3,0,0,0,0,0,0,0,1,1,1,1,3,1,31,60,Layak Minum
33628,61,2,12,1,0,1,1,0,1,0,33,35,31,2,2,1,32,8,1,1,1,0,NA,1,1,0,0,0,0,1,3,NA,0,0,1,4,11,48,Layak Minum
33629,61,2,12,1,0,1,1,1,1,0,33,35,31,3,4,1,43,2,3,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,1,1,1,4,11,48,Tidak Layak Minum
33631,61,2,12,1,0,1,0,0,1,0,21,35,31,2,4,1,57,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,1,3,11,48,Layak Minum
33632,61,2,17,1,0,0,0,0,0,0,21,36,31,2,4,1,48,8,3,NA,NA,NA,2,0,0,0,0,0,0,0,1,1,0,0,1,1,21,24,Tidak Layak Minum
33633,61,2,31,0,0,1,0,0,0,0,21,36,31,1,4,1,43,8,1,1,1,0,2,0,0,0,0,0,0,0,2,NA,1,0,1,1,31,48,Layak Minum
33635,61,2,12,1,0,1,1,1,1,0,33,35,31,3,4,1,53,2,2,1,1,0,3,1,1,0,0,0,0,1,1,1,0,1,1,4,11,100,Tidak Layak Minum
33637,61,2,31,1,0,1,0,0,0,0,21,36,31,2,2,1,48,8,2,1,1,0,3,1,1,0,0,0,0,1,3,NA,0,1,0,1,31,24,Tidak Layak Minum
33638,61,2,31,1,1,1,0,0,1,0,21,36,31,2,2,2,50,8,3,NA,NA,NA,3,0,0,0,0,0,0,0,3,NA,0,1,0,1,31,48,Tidak Layak Minum
33639,61,2,31,0,0,0,0,0,0,0,21,36,31,0,2,2,60,8,5,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,0,0,1,1,31,10,Tidak Layak Minum
33641,61,2,31,1,0,1,0,0,1,0,21,36,31,2,4,1,49,8,5,NA,NA,NA,3,1,1,0,0,0,0,1,1,1,0,1,1,1,31,35,Tidak Layak Minum
33642,61,2,31,1,0,1,0,0,0,0,21,36,31,2,2,1,37,2,1,1,1,0,3,1,1,0,0,0,0,1,2,NA,1,1,4,1,31,35,Layak Minum
33643,61,2,31,0,0,0,0,0,0,0,31,36,31,3,4,1,46,2,1,1,1,0,3,1,1,0,0,0,0,0,1,0,1,1,1,1,31,48,Layak Minum
33644,61,2,12,0,0,0,0,0,1,0,21,36,31,2,2,1,43,8,5,NA,NA,NA,3,1,1,0,0,0,0,1,1,1,1,0,4,1,11,45,Tidak Layak Minum
33646,61,2,12,0,0,0,0,0,1,0,35,34,31,5,4,2,43,8,1,1,1,0,3,1,1,0,0,0,0,1,1,1,0,1,3,1,11,108,Tidak Layak Minum
33647,61,2,31,0,0,0,0,0,0,0,21,35,31,2,4,1,43,8,5,NA,NA,NA,3,1,1,0,0,0,0,1,3,NA,0,1,1,1,31,55,Tidak Layak Minum
33649,61,2,12,0,0,1,0,0,1,0,33,35,31,3,4,1,52,2,1,1,1,0,3,1,1,0,1,0,0,0,1,0,1,0,1,2,11,54,Tidak Layak Minum
33650,61,2,12,1,1,1,1,0,1,0,21,36,31,3,4,1,50,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,1,1,1,3,11,40,Tidak Layak Minum
33652,61,2,12,1,1,1,1,1,1,0,21,35,31,2,2,1,57,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,1,1,1,4,11,35,Tidak Layak Minum
33654,61,2,17,1,0,1,0,0,1,0,21,35,31,1,2,1,32,2,2,1,1,0,3,0,0,0,0,0,0,0,1,1,1,0,0,3,21,25,Layak Minum
33655,61,1,12,1,0,1,1,1,1,1,33,34,31,3,2,1,37,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,1,5,11,105,Layak Minum
33656,61,1,12,1,0,1,1,0,1,0,33,35,32,2,4,1,50,2,5,NA,NA,NA,NA,1,1,0,0,0,0,1,1,1,0,0,1,4,11,80,Layak Minum
33657,61,1,12,1,0,1,1,0,1,0,33,35,31,2,2,2,66,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,2,11,78,Layak Minum
33658,61,1,12,1,0,1,1,0,1,0,33,34,31,3,4,1,49,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,1,4,11,60,Layak Minum
33659,61,1,12,1,0,1,1,1,1,0,33,35,35,4,4,1,39,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,1,5,11,140,Layak Minum
33662,61,1,12,1,0,1,1,0,1,0,33,35,31,2,4,1,53,2,1,1,1,0,2,1,1,0,0,0,0,1,1,1,1,1,4,3,11,72,Layak Minum
33665,61,1,12,1,0,1,1,0,1,1,33,35,31,11,4,1,47,2,2,1,1,0,2,1,1,0,0,0,0,1,1,0,1,0,4,5,11,200,Layak Minum
33666,61,1,12,1,1,1,1,1,1,0,33,35,31,2,3,2,55,2,1,1,1,0,2,1,1,0,0,0,0,0,1,1,0,0,0,5,11,70,Layak Minum
33668,61,1,12,1,0,1,1,1,1,0,33,35,31,2,2,1,34,2,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,4,11,70,Layak Minum
33669,61,1,21,1,1,1,1,1,1,1,33,35,31,3,4,1,53,2,1,1,1,0,3,0,0,0,0,0,0,0,1,1,0,1,1,4,41,50,Layak Minum
33670,61,1,12,1,0,1,1,0,1,0,33,35,31,3,2,1,38,2,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,4,3,11,48,Layak Minum
33671,61,1,12,1,0,1,1,1,1,1,33,35,31,2,4,1,39,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,1,0,0,0,5,11,216,Layak Minum
33672,61,1,12,1,1,1,1,0,1,0,33,35,31,3,4,1,60,2,5,NA,NA,NA,2,0,0,0,0,0,0,0,1,1,0,0,0,4,11,70,Layak Minum
33673,61,1,12,1,0,1,0,0,1,0,33,96,31,2,4,1,37,2,2,1,1,0,2,1,0,0,0,0,0,1,1,0,0,0,4,2,11,54,Layak Minum
33675,61,1,12,1,1,1,1,0,1,0,21,35,31,4,2,1,35,2,5,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,0,1,4,2,11,80,Layak Minum
33678,61,1,12,1,1,1,1,1,1,1,33,35,31,2,2,1,43,2,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,5,11,225,Layak Minum
33680,61,2,12,1,0,1,0,0,1,0,21,36,31,5,4,1,67,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,1,1,3,11,108,Layak Minum
33681,61,2,12,1,1,1,1,0,1,0,21,36,31,3,4,1,47,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,4,11,48,Layak Minum
33682,61,2,12,1,0,1,1,0,1,0,21,36,31,3,4,1,54,2,1,1,1,0,3,1,0,0,0,0,0,1,1,1,0,0,0,3,11,60,Layak Minum
33683,61,2,12,1,1,1,1,1,1,0,35,35,31,4,4,1,69,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,0,1,4,11,86,Layak Minum
33684,61,2,12,1,0,1,1,1,1,0,21,36,31,6,4,1,65,2,1,0,0,0,NA,1,0,0,0,0,0,1,1,0,1,1,4,4,11,160,Layak Minum
33685,61,2,12,1,0,1,1,0,1,1,35,35,31,3,4,1,40,2,3,NA,NA,NA,NA,1,1,0,0,0,0,0,1,1,1,0,0,5,11,96,Layak Minum
33686,61,2,12,1,0,1,0,0,1,0,21,35,31,2,4,1,28,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,1,1,3,11,48,Layak Minum
33687,61,2,12,1,0,1,0,0,1,0,33,35,31,4,4,1,44,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,1,1,1,4,3,11,133,Layak Minum
33688,61,2,12,1,1,1,1,0,1,0,33,35,31,3,4,1,64,2,2,1,1,0,2,1,1,0,0,0,0,0,1,1,0,1,0,4,11,70,Layak Minum
33690,61,2,12,1,0,1,0,0,1,0,21,36,31,3,4,1,44,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,0,2,11,96,Layak Minum
33691,61,2,12,1,1,1,1,1,1,0,21,35,31,2,2,1,39,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,1,0,0,5,11,60,Layak Minum
33692,61,2,21,1,0,1,0,0,1,0,21,36,31,4,4,1,41,2,2,0,0,0,3,1,1,0,0,0,0,0,1,0,0,0,1,2,41,48,Layak Minum
33693,61,2,16,1,0,1,0,0,1,0,21,36,31,1,2,1,28,2,2,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,2,12,24,Layak Minum
33694,61,2,12,1,0,1,1,1,1,0,21,35,31,3,2,1,30,2,5,NA,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,1,4,11,32,Layak Minum
33695,61,2,12,1,0,1,0,0,1,0,21,35,36,2,2,1,41,2,1,1,1,0,NA,1,1,0,0,0,0,1,1,0,0,0,1,2,11,36,Layak Minum
33696,61,2,12,1,0,1,1,0,1,0,21,35,31,4,4,1,42,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,1,0,1,3,11,90,Layak Minum
33697,61,2,96,1,0,0,0,0,0,0,21,36,31,0,1,2,80,2,5,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,0,0,1,1,96,20,Tidak Layak Minum
33698,61,2,12,1,0,1,1,0,1,0,21,36,31,2,4,1,41,2,1,1,1,0,NA,0,0,0,0,0,0,0,1,1,0,0,0,4,11,30,Layak Minum
33699,61,2,12,1,0,1,1,0,1,0,35,35,31,3,2,1,34,2,2,1,1,0,NA,1,1,0,0,0,0,0,1,1,1,1,0,4,11,72,Layak Minum
33700,61,2,12,1,1,1,1,0,0,0,21,36,31,3,3,2,69,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,4,4,11,40,Layak Minum
33701,61,2,12,1,0,1,1,0,1,0,21,35,31,4,4,1,54,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,4,11,55,Layak Minum
33702,61,2,12,1,0,1,1,0,1,0,35,35,31,4,4,1,46,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,5,11,96,Layak Minum
33703,61,2,12,1,0,1,1,0,1,0,35,35,31,1,2,1,38,2,1,1,1,0,NA,1,1,0,0,0,0,0,1,0,0,0,0,4,11,24,Layak Minum
33704,61,2,12,1,0,1,1,1,1,0,35,35,31,3,4,1,39,2,5,NA,NA,NA,3,0,0,0,0,0,0,0,1,1,1,0,4,5,11,40,Layak Minum
33706,61,2,16,1,1,1,0,0,1,0,21,36,31,1,4,1,76,8,1,1,1,0,3,1,1,0,0,0,0,1,2,NA,1,1,0,1,12,24,Tidak Layak Minum
33707,61,2,12,1,0,1,0,0,1,0,21,35,36,4,4,1,53,8,5,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,1,0,1,2,11,54,Tidak Layak Minum
33708,61,2,12,1,0,0,0,0,1,0,21,36,36,3,4,1,41,8,1,1,1,0,3,1,1,0,0,0,0,0,3,NA,1,0,0,1,11,54,Tidak Layak Minum
33709,61,2,16,1,0,0,0,0,0,0,21,36,36,2,3,2,66,8,1,1,1,0,3,1,1,0,0,0,0,0,2,NA,1,0,0,1,12,54,Tidak Layak Minum
33710,61,2,96,1,0,0,0,0,0,0,21,36,31,2,4,1,53,8,5,NA,NA,NA,3,1,1,0,0,0,0,0,1,1,0,0,1,1,96,32,Tidak Layak Minum
33711,61,2,21,1,1,1,0,0,1,0,21,36,36,3,4,1,58,8,1,0,0,0,3,1,1,0,0,0,0,0,1,0,1,1,0,1,41,56,Tidak Layak Minum
33712,61,2,21,0,0,0,0,0,1,0,21,36,36,2,4,1,22,8,2,0,0,0,3,0,0,0,0,0,0,0,1,1,1,0,1,1,41,24,Tidak Layak Minum
33713,61,2,16,1,1,1,1,0,1,0,21,36,31,2,2,1,40,8,1,1,1,0,3,1,1,0,0,0,0,1,3,NA,1,1,2,1,12,60,Tidak Layak Minum
33714,61,2,16,1,1,1,0,0,1,0,21,36,36,4,4,1,47,2,1,1,1,0,3,1,1,0,0,0,0,1,1,1,1,1,1,2,12,96,Tidak Layak Minum
33715,61,2,12,1,1,1,0,1,1,0,21,24,31,3,4,1,79,8,2,1,1,0,3,1,1,0,0,0,0,0,1,1,0,0,1,2,11,60,Layak Minum
33716,61,2,12,1,1,0,0,1,1,0,21,24,31,3,4,1,54,2,2,1,1,0,3,1,1,0,0,0,0,0,1,1,1,1,1,2,11,40,Tidak Layak Minum
33717,61,2,31,1,0,0,0,0,1,0,21,36,36,3,4,1,57,2,2,1,0,0,3,1,1,0,0,0,0,1,1,0,0,1,1,1,51,30,Tidak Layak Minum
